id,calories,proteins,fat,carbohydrate,name,image
571,48.0,2.5,4.2,0.0,Jaruk Tigarun,https://img-global.cpcdn.com/recipes/5c50bcf45854e703/680x482cq70/jaruk-kembang-tigarun-foto-resep-utama.jpg
572,334.0,9.7,3.5,73.4,Jawawut,https://cdn.idntimes.com/content-images/community/2019/06/jewawut-c5d88cea040490164bd3275c6903bfa3.jpg
573,381.7,9.5,9.5,65.8,Jenang ,https://cdn.idntimes.com/content-images/community/2022/01/fromandroid-fbaa0f050bd3678e2e78518c3020f9f9_600x400.jpg
574,192.0,5.4,0.3,40.7,Jengkol segar,https://asset.kompas.com/crops/O1NhMjXQxojyWCncDswDkrWpdS4=/0x76:1000x742/750x500/data/photo/2021/09/20/6147fb289e795.jpg
575,48.0,0.6,0.2,12.4,Jeruk Bali,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2021/11/15053620/Jeruk-Bali-Kaya-Vitamin-C-Ini-Manfaatnya-untuk-Kesehatan.jpg
576,61.0,0.8,0.2,14.1,Jeruk banjar segar,https://images.tokopedia.net/img/cache/250-square/VqbcmM/2022/6/20/c671b4ac-5716-43f7-a15a-3a946e27c869.jpg?ect=4g
577,44.0,0.8,0.3,10.9,Jeruk Garut,https://niagatani.id/public/uploads/all/dPV6XsNI9r3rTpv9M1svWGkSKVRoALQcCIJTueAk.jpg
578,39.0,0.3,0.3,8.9,Jeruk Kalamansi segar,https://lzd-img-global.slatic.net/g/ff/kf/Sd9344c04c7df41bb8787ac8325e92891D.jpg_200x200q80.jpg_.webp
579,45.0,0.9,0.2,11.2,Jeruk Manis,https://img.okezone.com/content/2015/07/30/298/1187784/tips-pilih-jeruk-berkualitas-baik-segar-oOeyrrcWKr.jpg
580,37.0,0.8,0.1,12.3,Jeruk Nipis,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/03/02/2284586354.png
581,49.0,0.7,0.2,11.1,Jeruk ragi segar,https://images.tokopedia.net/img/cache/250-square/hDjmkQ/2021/1/3/2de49603-36db-48fc-9749-df7946340f62.png
582,32.0,1.9,0.3,7.1,Jotang,https://upload.wikimedia.org/wikipedia/commons/4/44/Acmel_panic_100301-0161_sbrg.jpg
583,15.0,15.2,4.3,8.8,Jukku pallu kaloa masakan,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,f_jpg,w_480/bj0crytdzulie8ypcyxz.jpg"
584,130.0,6.7,0.3,25.2,Kabau segar,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/6/3/255b2a88-b862-413f-a0cc-ebcd29434199.jpg.webp
585,133.0,1.0,0.2,32.2,Kaburan ubi segar,https://foto.kontan.co.id/fHSXSoMtEpGrecd0KCpAArEf5W0=/smart/2018/12/10/1579520447p.jpg
586,250.0,2.6,2.5,35.4,Kabuto,https://cdn0-production-images-kly.akamaized.net/hZKL7YCCO0DmgDk3ROjdgSZ6lJc=/174x0:841x667/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3242002/original/017665300_1600417068-shutterstock_1339481684.jpg
587,356.0,20.5,4.1,61.6,Kacang Andong,https://bibitbunga.com/wp-content/uploads/2017/03/manfaat-kacang-koro-untuk-kesehatan.jpg
588,330.0,23.8,1.4,60.2,Kacang Arab,https://img.okezone.com/content/2021/02/04/298/2356167/mengenal-chickpea-kacang-arab-penuh-nutrisi-yang-baik-untuk-tubuh-ahltPCXlfV.jpg
589,533.0,27.8,38.1,28.8,Kacang atom,https://img-global.cpcdn.com/recipes/74c03b7bf26daaf4/680x482cq70/sukro-kacang-atom-foto-resep-utama.jpg
590,341.0,30.4,3.2,51.3,Kacang babi kering,https://www.static-src.com/wcsstore/Indraprastha/images/catalog/full//110/MTA-29695870/no_brand_bubuk_biji_koro_benguk_hitam_-_kacang_babi_-_kacang_kowas_kering_1_kg_full10_rcfasmvl.jpg
591,400.0,34.4,16.9,34.1,Kacang belimbing (kecipir) kering,https://i0.wp.com/resepkoki.id/wp-content/uploads/2018/03/kecipir2.jpg?fit=500%2C500&ssl=1
592,204.0,16.9,8.8,17.5,Kacang Belimbing rebus,https://cdn1-production-images-kly.akamaized.net/TNGJxQzLI6y-VeIWmj2-GBuyLBQ=/1200x900/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/2729965/original/086034000_1550232841-foto_kecipir.JPG
593,212.0,17.5,10.0,12.9,Kacang Belimbing tempe,https://akcdn.detik.net.id/community/media/visual/2020/06/15/jenis-biji-untuk-bahan-baku-tempe-2_43.jpeg?w=250&q=
594,118.0,4.4,1.5,21.6,Kacang beracun segar,https://cdn.timesmedia.co.id/images/2021/01/26/Kacang-Merah-2.jpg
595,479.0,12.7,23.2,58.9,Kacang Bogor goreng,https://img-global.cpcdn.com/recipes/375c798c374e2ef5/680x482cq70/kacang-bogor-goreng-foto-resep-utama.jpg
596,370.0,16.0,6.0,65.0,Kacang bogor kering,https://id-live-01.slatic.net/p/255d3fb8b6f1958112878b186718fe18.jpg
597,161.0,7.7,2.8,27.1,Kacang Bogor rebus,https://pbs.twimg.com/media/ErcuMzmVcAQFOI9.jpg
598,165.0,7.7,3.1,27.4,Kacang bogor segar,https://images.tokopedia.net/img/cache/700/VqbcmM/2021/9/4/81363626-bddb-4204-9c60-a98a15ea01e3.jpg
599,331.0,25.0,1.0,58.0,Kacang Endel biji,https://asset.kompas.com/crops/OD4HIuyUqbZ89QTHXDG9oEb8fz4=/12x8:1280x853/750x500/data/photo/2022/09/04/6314132a253b9.jpg
600,129.0,12.4,0.7,18.3,Kacang ercis segar,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/05/24/2609424364.jpg
601,336.0,23.1,1.7,59.5,kacang galing segar,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQO_j0Sg_ZZ80_RJolJolWTEGad7VA92qgQPlzgyHiFkA4AbHc0XsxKxaiASj54WcIld-Q&usqp=CAU
602,516.0,14.7,31.1,44.4,Kacang goyang,https://cdn2.tstatic.net/tribunnewswiki/foto/bank/images/Ilustrasi-kacang-goyang-khas-Sulawesi2.jpg
603,336.0,20.7,1.4,62.0,Kacang Gude biji,https://d39wptbp5at4nd.cloudfront.net/media/22860_original_IMG-20180318-WA0017.jpg
604,316.0,20.7,1.0,58.0,Kacang gude biji kering,https://ahligizi.id/blog/wp-content/uploads/2022/03/gude.jpg
605,114.0,7.0,0.6,20.8,Kacang Gude biji muda,https://filebroker-cdn.lazada.co.id/kf/S7e8dd05201e2416882c2894863f7f8b6p.jpg
606,123.0,8.4,0.6,1.8,Kacang Gude muda,https://encrypted-tbn3.gstatic.com/licensed-image?q=tbn:ANd9GcQ-WwJwMnCRCqMGqKYWLzBXYcge9l9VJFl2QEaMNuuTtVlE90nV6aXt0RWOG86w90qXNZpQvzXPNwnBX_Q
607,147.0,9.0,0.5,27.5,Kacang gude rebus,https://img-global.cpcdn.com/recipes/dba1205c0417dd10/680x482cq70/gule-kacang-gude-dan-pepaya-foto-resep-utama.jpg
608,323.0,22.9,1.5,56.8,Kacang hijau kering,https://cf.shopee.co.id/file/b416e2ddeda943e915e6b496b1e6bb0f
609,109.0,8.7,0.5,18.3,kacang hijau rebus,https://cdns.klimg.com/merdeka.com/i/w/news/2019/11/19/1126920/540x270/tips-dan-cara-membuat-sari-kacang-hijau-yang-benar-untuk-kesuburan.jpg
610,350.0,17.1,1.8,70.7,Kacang hijau var. bakti kering,https://cdn.hellosehat.com/wp-content/uploads/2017/10/e3bdc474-shutterstock_1458579881.jpg?w=1200&q=75
611,339.0,20.8,2.1,64.6,Kacang hijau var. siwalik kering,https://cdns.klimg.com/merdeka.com/i/w/news/2019/10/28/1121036/540x270/7-alasan-konsumsi-kacang-hijau-baik-untuk-wanita.jpg
612,346.0,16.6,1.7,66.1,Kacang hitam kering,https://s3.bukalapak.com/img/3905433584/large/1_kg_000000_Tausi_Douchi_Dou_chi_Black_Soy_Bean_Kacang_Hitam.jpg
613,345.0,22.2,1.2,62.9,Kacang Ijo,https://cdn0-production-images-kly.akamaized.net/EfXY7zn0w4mfhomUUiKK4dlg2Cs=/1200x675/smart/filters:quality(75):strip_icc():format(jpeg)/kly-media-production/medias/704437/original/Kacang_Hijau_0714.jpg
614,445.0,11.0,11.0,65.5,Kacang Kapri Goreng ,https://sc04.alicdn.com/kf/HTB1TBuVqKuSBuNjSsziq6zq8pXae.jpg
615,98.0,6.7,0.4,17.7,Kacang Kapri muda,https://idnmedis.com/wp-content/uploads/2020/03/VEPEA34285_3.jpg
616,286.0,30.2,15.6,30.1,Kacang Kedelai basah,https://tempebumbung.files.wordpress.com/2016/01/biji-kedelai.jpg
617,521.0,32.2,37.7,22.9,Kacang kedelai goreng,https://img-global.cpcdn.com/recipes/e4e2747431572f24/680x482cq70/kacang-kedelai-goreng-foto-resep-utama.jpg
618,381.0,40.4,16.7,24.9,Kacang kedelai kering,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/10/26/a9bc5ef4-e063-4d3f-933e-50af2da28c3e.jpg
619,75.0,4.1,2.1,10.7,Kacang Kedelai kukus,https://img2.beritasatu.com/cache/beritasatu/910x580-2/20082012110024.jpg
620,189.0,20.2,8.2,12.7,Kacang kedelai rebus,https://assets.pikiran-rakyat.com/crop/0x0:0x0/x/photo/2020/07/27/1000907679.jpg
621,286.0,30.2,15.6,30.1,Kacang kedelai segar,https://media.istockphoto.com/id/998946502/id/foto/closeup-kacang-kedelai-segar.jpg?s=1024x1024&w=is&k=20&c=YDjNN-yd20A-KQODXpi8thMiAjzFk3UXPMd82G1mMbA=
622,327.0,16.4,4.3,55.8,Kacang komak segar,https://sendme.co.id/img/1649134785.jpg
623,355.0,17.0,2.5,66.0,Kacang kuning kering,https://img.lovepik.com/photo/20211125/medium/lovepik-soybean-picture_501067376.jpg
624,346.0,16.5,1.5,66.6,Kacang lebui /iris kering,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Cajanus_caja_080716-1078_ayot.jpg/640px-Cajanus_caja_080716-1078_ayot.jpg
625,22.0,1.1,1.0,3.4,Kacang mekah polong segar,https://media.istockphoto.com/id/146924220/id/foto/kacang-polong-segar-dalam-polong-kacang-polong.jpg?s=1024x1024&w=is&k=20&c=2OA86bH3o03hV8E94FD9yW2ClYjN6E3Q1UeajU8bXVE=
626,344.0,16.7,2.1,64.6,Kacang mentega kering,https://asset.kompas.com/crops/9lQ0OMqPUCFReecNr0lCP8bJB-M=/128x85:1152x768/750x500/data/photo/2021/04/23/60826e8d1d256.jpg
627,336.0,23.1,1.7,59.5,Kacang Merah,https://static.honestdocs.id/system/blog_articles/main_hero_images/000/002/101/original/Manfaat_Kacang_Merah_Bagi_Kesehatan_dan_Kecantikan.jpg
628,350.0,13.9,3.0,66.9,Kacang merah /banda kering,https://id-test-11.slatic.net/p/b97d57abeab6df73f51d9895a292c74d.jpg
629,314.0,22.1,1.1,56.2,Kacang merah kering,https://asset.kompas.com/crops/nBiP6zOU-h9McvCAclGFwsJwevo=/6x64:806x597/750x500/data/photo/2022/02/16/620c996b3cb39.jpg
630,158.0,10.3,0.9,28.2,Kacang Merah kering rebus,https://asset.kompas.com/crops/Nas6r0JWAfSTCuULYQOzawPHY1I=/59x3:885x554/780x390/data/photo/2022/02/16/620ca71bcdae7.jpg
631,171.0,11.0,2.2,28.0,Kacang merah segar,https://o-cdn-cas.sirclocdn.com/parenting/images/manfaat-kacang-merah.width-800.format-webp.webp
632,144.0,10.0,1.0,24.7,Kacang Merah segar rebus,https://cdn1-production-images-kly.akamaized.net/sw7MW5kTq2GgNjLOMmVju4J51qI=/546x0:1994x1448/1200x900/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2578999/original/060869200_1546581834-shutterstock_197295407.jpg
633,280.0,16.7,1.6,63.2,Kacang merah tua kering,https://sc04.alicdn.com/kf/A4b18aaaf0bb940ba95877544b057be6cK.jpg
634,629.0,20.4,56.3,19.8,Kacang mete/biji jambu monyet goreng,https://img-global.cpcdn.com/recipes/4f25cc206ec3ac25/680x482cq70/kacang-metemede-goreng-dengan-tips-foto-resep-utama.jpg
635,616.0,16.3,48.4,28.7,Kacang mete/biji jambu monyet segar,https://sambikelen.lombokutarakab.go.id/assets/files/artikel/sedang_14889020189829709594_313eba7317.jpg
636,480.0,18.4,19.1,58.5,Kacang negara,https://cdns.klimg.com/merdeka.com/i/w/news/2020/04/30/1172565/content_images/670x335/20200430152447-1-ilustrasi-kacang-tunggak-001-rizqi-adnamazida.jpg
637,44.0,2.7,0.3,7.8,Kacang Panjang,https://s3-publishing-cmn-svc-prd.s3.ap-southeast-1.amazonaws.com/article/gZoi3RpBmq4C4Hoi6kh2h/original/007943700_1622441473-Kacang-Panjang.jpg
638,357.0,17.3,1.5,70.0,Kacang Panjang biji,https://cf.shopee.co.id/file/85c586f13afe37142fd479dec06fa623
639,39.0,3.0,0.6,7.6,Kacang Panjang kukus,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2021/08/20/kacang-panjangjpg-20210820065144.jpg
640,150.0,2.5,12.5,7.0,Kacang Panjang tumis,https://asset.kompas.com/crops/If5HOEMwzIA4cyaXwjSvrF79U2E=/1x25:963x667/750x500/data/photo/2021/02/27/6039ddfacfede.jpg
641,37.0,3.1,0.2,7.9,Kacang ranti polong,https://www.andrafarm.co.id/_andra_farm/gambar_kelompok/a140.jpg
642,484.0,8.8,26.1,57.7,Kacang sukro,https://icalan.id/userfile/filemanager/834//lz-olshop_1630921772-uTyPi.jpeg
643,488.0,25.6,25.6,59.6,Kacang Sukro Putih ,https://cdn1.productnation.co/stg/sites/5/5cbfb08983c9b.jpeg
644,535.0,27.8,38.1,28.8,Kacang Tanah atom,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/2022/11/21/4260757127.jpg
645,564.0,25.5,44.4,25.5,Kacang tanah goreng,https://cdn.rasa.my/2018/10/Untitled-design33.png
646,561.0,25.5,43.8,26.0,Kacang Tanah kacang sari,https://mmc.tirto.id/image/otf/1024x535/2017/07/12/susu-kacang-tanah--ISTOCK.jpg
647,525.0,27.9,42.7,17.4,Kacang tanah kering,https://imgx.parapuan.co/crop/0x0:0x0/x/photo/2022/03/02/khasiat-kacang-tanah-sebagai-oba-20220302010109.jpg
648,385.0,14.0,31.0,13.0,Kacang Tanah Rebus ,https://img-global.cpcdn.com/recipes/ff019c14f757cfbf/1200x630cq70/photo.jpg
649,360.0,13.5,31.2,12.8,Kacang Tanah rebus berkulit,https://www.wikihow.com/images/8/85/Boil-Peanuts-Step-14-Version-2.jpg
650,513.0,17.5,32.5,44.3,Kacang Tanah rempeyek,https://img.okezone.com/content/2020/06/15/298/2230610/resep-peyek-kacang-tanah-dan-udang-rebon-renyah-bikin-terus-ngunyah-3j0ZqjZUGs.jpg
651,569.0,28.8,48.4,15.8,Kacang Tanah sangan berselaput,https://myxo.com.my/wp-content/uploads/2016/01/Bold-Grade-Kernels-700x700.jpg
652,559.0,26.9,44.2,23.6,Kacang tanah sangan tanpa selaput,https://t-2.tstatic.net/palembang/foto/bank/images/kacang-tanah1-kacang-tanah-tanpa-kulit.jpg
653,561.0,25.5,43.8,26.0,Kacang tanah sari,https://halalstore.jp/wp-content/uploads/2019/07/k-367-kacang-tanah-sariraya-500g-480yen.jpg
654,748.0,20.8,20.8,124.8,Kacang Telur ,https://img-global.cpcdn.com/recipes/18de1fa4c4094900/400x400cq70/photo.jpg
655,331.0,24.4,1.9,56.6,Kacang tolo / tunggak kering,https://id-live-01.slatic.net/p/ff99e4641bb6620735a89a1caf898a14.jpg
656,138.0,10.7,1.1,22.6,Kacang tolo rebus,https://img-global.cpcdn.com/recipes/e486ea31cffe0892/680x482cq70/kacang-tolo-kacang-tunggak-rebus-5307-foto-resep-utama.jpg
657,342.0,22.9,1.4,61.6,Kacang Tunggak (tolo),https://res.cloudinary.com/dk0z4ums3/image/upload/v1610970899/attached_image/jangan-lewatkan-5-manfaat-kacang-tolo-ini.jpg
658,138.0,10.7,1.1,22.6,Kacang Tunggak rebus,https://cf.shopee.co.id/file/68892d4ed119d6c119cabdbe11503188
659,451.0,11.2,20.2,59.7,Kacang Tunggak rempeyek,https://img-global.cpcdn.com/recipes/dc9828ce49f235aa/680x482cq70/peyek-kacang-tunggaktemas-foto-resep-utama.jpg
660,351.0,12.2,1.2,72.9,Kacang tunis kering,https://sc01.alicdn.com/kf/Aa651abed773a47af8e91ae2da51df3de0.jpg
661,358.0,23.4,2.4,60.6,Kacang uci kering,https://asset.kompas.com/crops/XHI8qd19XKfLu13brPQP23b8fo0=/65x67:891x618/750x500/data/photo/2022/02/17/620dc04a8ab8f.jpg
662,354.0,12.8,1.8,69.3,Kacang urei kering,1200px-Painted_Pony_Bean.JPG (1200×900) (wikimedia.org)
663,110.0,4.5,6.9,7.1,Kadada katembe,https://2.bp.blogspot.com/-Kl9M50i67tY/Wn-7saMXs0I/AAAAAAAAHh4/hHbFU4Fy0s4M8zegnfa_q3kpze8Z5xjXgCLcBGAs/w1200-h630-p-k-no-nu/LogoLicious_20180205_134921.png
664,413.0,28.7,19.8,29.8,Kaholeo masakan,https://img-global.cpcdn.com/recipes/e82d99f1eb64c14b/680x482cq70/ikan-teri-kaholeo-masak-asam-khas-buton-sulawesi-foto-resep-utama.jpg
665,92.0,20.0,0.7,0.0,Kakap,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/30105045/Tinggi-Protein-Ini-X-Manfaat-Ikan-Kakap-untuk-Kesehatan.jpg
666,66.0,2.8,6.8,3.4,Kalakai,https://upload.wikimedia.org/wikipedia/commons/2/28/Stenoc_palus_100625-5191_mms.JPG
667,163.0,16.5,9.0,4.1,Kalio jeroan masakan,https://img-global.cpcdn.com/recipes/2031e463b74f84a0/1200x630cq70/photo.jpg
668,122.0,13.8,5.7,3.9,Kalio kikil (tunjang) masakan,https://asset.kompas.com/crops/mqYtGN3S_jZncBl0Ug8aj0WNS0E=/0x0:1000x667/750x500/data/photo/2021/03/01/603c964830992.jpg
669,157.0,8.1,8.8,11.4,Kalio otak masakan,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/sasefoto/original/32036_kalio-otak.JPG
670,193.0,10.6,12.4,9.7,Kalio telur masakan,https://img-global.cpcdn.com/recipes/642209af1316da73/680x482cq70/kalio-telur-foto-resep-utama.jpg
671,149.0,16.6,9.2,0.0,Kambing daging segar,https://akcdn.detik.net.id/visual/2020/10/27/ilustrasi-daging-kambing_169.jpeg?w=650
672,164.0,3.0,2.4,32.6,Kambose,https://img-global.cpcdn.com/recipes/26bdea923d2d4e15/680x482cq70/sup-dayak-foto-resep-utama.jpg
673,29.0,3.0,0.3,5.4,Kangkung,https://www.astronauts.id/blog/wp-content/uploads/2023/01/Mengenal-Manfaat-Kangkung-Bagi-Tubuh--1200x900.jpg
674,30.0,3.2,0.7,4.7,Kangkung kukus,https://cdn1-production-images-kly.akamaized.net/A3CuOjVcvmP6noevlbrt75x6srk=/1200x1200/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3446098/original/094275500_1619997238-stir-fried-vegetables-2245082_1280.jpg
675,22.0,2.5,0.6,3.1,Kangkung rebus,https://cdn0-production-images-kly.akamaized.net/-w7C3Sli-qWhlPa4hmzbg324XkA=/190x0:855x665/1200x1200/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/4353847/original/077195900_1678438446-shutterstock_1262667451.jpg
676,43.0,1.8,0.2,8.4,Kangkung tondano,https://www.andrafarm.com/_andra_farm/gambar_kelompok/a046-2.jpg
677,52.0,1.8,3.6,3.0,Kangkung tumis,https://scm-assets.constant.co/scm/unilever/e9dc924f238fa6cc29465942875fe8f0/17ea3056-4e78-4d25-bd54-cf3a9296188b.jpg
678,38.0,2.4,2.0,2.6,Kaparende sayur,https://www.gotravelly.com/blog/wp-content/uploads/2021/05/kaparende.jpg
679,42.0,3.3,0.2,9.6,Kapri Muda,https://image-cdn.medkomtek.com/OCSqvD25KLrQq1bSKxrCwGP_oeI=/640x640/smart/klikdokter-media-buckets/medias/2309803/original/019268400_1575683224-Manfaat-Kacang-Kapri-bagi-Kesehatan-by-Brent-Hofacker-123rf-101578039_s.jpg
680,41.0,2.0,0.3,7.8,Kapurung,https://rasabunda.com/wp-content/uploads/2021/08/Kapurung.jpg
681,158.0,4.4,3.2,27.8,Kapusa,https://nilaigizi.com/assets/images/produk/produk_1538364792.jpg
682,25.0,2.3,0.2,3.5,Karawila,https://d1vbn70lmn1nqe.cloudfront.net/prod/wp-content/uploads/2022/11/14043340/5-manfaat-sayur-oyong-bagi-kesehatan-tubuh-halodoc.jpg
683,146.7,5.9,5.9,19.7,Karedok ,https://asset.kompas.com/crops/szsUOraQ00vakiV0314KT6-71v8=/0x0:1000x667/750x500/data/photo/2021/07/07/60e56c9f60649.jpg
